id,project_id,wbs_code,title,item_type_hoje,item_type_antes,is_milestone,parent_id,is_trashed
0df0661f-4bc5-47ed-8a18-dca132f5ad5a,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.1,Treinamento Agendas,fase,fase,false,,true
0dfc8f71-3b3f-4eb4-8433-d6f599837304,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.7,Cadastro de Materiais,atividade,atividade,false,b9f2ad04-1626-4f08-8598-3392bddd789f,true
0e02238b-00ab-4e14-9ce5-b3226f8a0144,b9811ba7-32ba-454a-ad38-4383d7f21194,,Milestone 2 - Cadastros e Funções Essenciais,atividade,atividade,true,,true
0e085bcb-4c04-4b89-b2e1-b18149ff3b26,79e88d51-81c6-416f-9c44-628c7757703e,1.8.2.7,Treinar faturamento,atividade,atividade,false,f1d05a32-73fe-4ff3-abe9-5623bcf21970,false
0e0a7b6a-d5f4-49dd-81ca-8b8d5d09e08d,c4a2d015-adad-4f7f-ac03-48796c45050a,1.2.2.1,Administração do Sistema,atividade,atividade,false,d0782dbc-6156-416d-b86d-00d50958f6a3,true
0e158915-a949-43da-aae2-09d2877275d5,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.14,Cadastro de Operações da Nota Fiscal,atividade,atividade,false,74155e33-eb8d-4461-b7ec-1a4c58158805,true
0e24bb2c-ede4-466c-82e8-ae8438d817a5,167d71c6-4cba-4379-820e-8e11e32c19e6,1.3.3.3,A jornada passa a contar 11 modulos e 100% continua alcancavel,atividade,atividade,false,7861a644-3a14-4b9e-b8dc-bb74a7fc1f19,true
0e26115f-baec-43d3-aac3-4b62826381c6,050c8bb7-fcf2-4ea1-a3db-75651b0353b4,1.2.1.10,Cadastro de Avaliações (Templates),atividade,atividade,false,ccf35761-5e61-42c7-bf2a-bc56f4dfa61f,true
0e2c0e73-16ff-4a66-87a9-470dc8f17f57,167d71c6-4cba-4379-820e-8e11e32c19e6,1.4.2.4,Aparecem as estatisticas: videos assistidos e selos ganhos,atividade,atividade,false,2ab91547-abb5-47b0-aaf8-d38fcbeebba2,true
0e33fc17-5173-43ca-a9ed-cee7654dae5f,565ac987-b988-4d9f-9c34-57cf497c7a82,1.2.1.13.1.3.1,Materiais de pesquisa clínica — recebimento/NF → entrada por operação específica → prescrição/dispensação por lote restrito → baixa sem CPV.,atividade,atividade,false,17533673-708b-41fb-9d85-9cfc7092977f,false
0e4b8338-bd4c-4002-8def-245e17be9181,0bc3a817-0157-4336-9e23-f1814804172b,1.3.9.3,Borderô a Pagar,atividade,atividade,false,0d844705-d8cf-4390-ba2c-dbf24ac89656,false
0e4dd0cd-e471-400a-b233-4d5404dfa05d,79e88d51-81c6-416f-9c44-628c7757703e,2.1.2,Validar modelo de rateio,fase,atividade,false,7ecd46ec-a4ed-45c3-888a-0c1df50184bf,true
0e5058ff-27ca-4ffb-bbcb-d71d7e5fd930,b9811ba7-32ba-454a-ad38-4383d7f21194,,Milestone 2 - Cadastros e Funções Essenciais,atividade,atividade,true,,true
0e51536b-695b-4177-932d-5010c4f69eef,167d71c6-4cba-4379-820e-8e11e32c19e6,,"Marco: app com a identidade da clinica, auditado e com acervo novo",atividade,atividade,true,,true
0e68dbd1-200b-4734-959f-e3b914bd9e0f,565ac987-b988-4d9f-9c34-57cf497c7a82,1.2.1.6,Procedimentos,atividade,atividade,false,5c08ec4b-6c9f-4b24-9dfc-91434abee1f9,false
0e6912b7-50b7-4d7f-b686-e02d145fff06,79e88d51-81c6-416f-9c44-628c7757703e,1.2.6.5,Definir respostas,atividade,atividade,false,97c5a970-13be-4873-8e33-4c148d24134d,true
0e6bbf3a-a2c5-4d55-98fb-70e6e0ec026e,79e88d51-81c6-416f-9c44-628c7757703e,1.2.4.9,Validar cronograma,atividade,atividade,false,0499e4cd-21ad-4c73-b330-10df850b2c1e,true
0e7ee98b-4dca-481a-b5d4-153e0cf49c7f,79e88d51-81c6-416f-9c44-628c7757703e,1.1.11,Aprovar TAP,fase,atividade,false,6dd0ef04-adcf-4704-918a-1ef4160e5d05,true
0e891a57-6147-41e1-914d-7b3e1c1d0d51,68a84b30-7df5-4ccf-8630-b976886cee32,1.2.3.1,Cadastros CEP,atividade,atividade,false,0de875af-a902-4c67-93e1-01cb266d379e,true
0e923667-c97c-439c-bc81-2b80beb582ac,050c8bb7-fcf2-4ea1-a3db-75651b0353b4,1.3.24.7,NF-e Prefeitura de Juazeiro do Norte-CE,atividade,atividade,false,9502d6d8-2192-4465-b817-e0d84a2be047,false
0e98f3d9-b2bf-48a6-97fc-df46f4f9f6b3,79e88d51-81c6-416f-9c44-628c7757703e,1.8.2.1,Elaborar plano de treinamento,atividade,atividade,false,f1d05a32-73fe-4ff3-abe9-5623bcf21970,false
0ea04bef-2c7b-40e1-90ae-2aece4b5bc54,6d01b1b3-4ac6-45ad-b255-0818877cd54c,1.3.15.1,Atendimento do Lote,atividade,atividade,false,ebd884b8-0128-4623-891f-d8080c704824,false
0eb1f6be-2d11-4368-9107-ec6a2b6ddc07,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.3.9.4,Títulos a Pagar,atividade,atividade,false,390aa1d9-87b4-48c6-89f7-e66cf787650e,true
0ec10144-273e-4d13-9a01-3f03a91cd62b,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.3.8.4,Transferência Estoque Quimioterapia,atividade,atividade,false,8b02d012-c438-4371-bcef-1a890feafe78,false
0ec6ed03-9289-472e-ad32-ac334b3e745e,c3d6b220-9681-41ab-a8c5-0e3d64f5b0c9,2.2.1,Conduzir as sessões de levantamento por setor,fase,fase,false,a8f68b1f-ea83-4191-9898-0f3ce7bc11e4,false
0ed6bfe4-59fa-424a-9335-a4819e165135,167d71c6-4cba-4379-820e-8e11e32c19e6,1.2.1.3,"Conteudo servido por repositorio, com ponto unico de troca da fonte",atividade,atividade,false,c7222eaf-8854-4cbf-b42f-72b7401d865a,true
0eecfed9-bd98-4c51-a202-a075e8b99420,167d71c6-4cba-4379-820e-8e11e32c19e6,1.4.2.9,"Build, tipos, lint e testes limpos; revisado pelo guardiao-arquitetura",atividade,atividade,false,2ab91547-abb5-47b0-aaf8-d38fcbeebba2,true
0eefaec7-a6c0-4777-bc81-a85310749b68,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.4.1.3,Teste Piloto Oficial,atividade,atividade,false,bb69d478-4e1a-4dd0-9b8d-d68a568e6428,true
0f02e8af-5642-474b-b362-3d0080aa9c37,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.1,1ª. Fase - Planejamento e Lançamento,fase,fase,false,,false
0f0cf4e3-a91e-403f-9e89-ea630f2eddbb,b9811ba7-32ba-454a-ad38-4383d7f21194,3.26,Controle Transferências de Estoque,fase,atividade,false,3945ac17-b81b-4db0-b269-08621b04d193,true
0f17e363-64e3-43f2-8d64-f0280c94f8a4,79e88d51-81c6-416f-9c44-628c7757703e,1.12.2.3,Realizar primeiro exame,atividade,atividade,false,58896e28-8126-4fa2-b300-2738d5ad1089,false
0f350d10-5583-4ada-9e92-6e018e4e36b2,79e88d51-81c6-416f-9c44-628c7757703e,9.2.1,Identidade visual,fase,atividade,false,579651c3-f59f-458b-900b-a65f2ecff146,true
0f35650a-2691-4bf6-b04f-8a3e8cd09708,167d71c6-4cba-4379-820e-8e11e32c19e6,1.8.1,"Identidade visual real: logo em vetor, favicon e cores da marca",fase,fase,false,,true
0f3ad7d0-d92e-4613-88a8-d4536110bb8c,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.2.1.8.2,Revisar etiquetas de Quimio - não puxam volume e estabilidade,atividade,atividade,false,9bfe4582-8a0d-40d0-af04-dc40a8764f9b,true
0f4afb24-3d6a-47b2-a8e4-799910f21121,167d71c6-4cba-4379-820e-8e11e32c19e6,1.4.1.7,Abrir a tela de conquistas nao altera nada no banco,atividade,atividade,false,8fc12752-acdb-4171-9f17-1f41e36a6c90,true
0f4b3f51-ab62-4a38-a638-c63bb6a4fc7a,79e88d51-81c6-416f-9c44-628c7757703e,1.4.2.8,Liberar sala,atividade,atividade,false,5a7375b8-e073-4310-bf5b-bc32260f34d3,true
0f5684c9-67d8-42dd-8d66-051428d00f96,c3d6b220-9681-41ab-a8c5-0e3d64f5b0c9,,Enviar TAP para o patrocinador,atividade,atividade,false,b63af332-e6ab-486e-a00d-72096c99dedb,false
0f575e9c-bb1a-412b-9547-095df423f5f7,167d71c6-4cba-4379-820e-8e11e32c19e6,1.2,Paciente percorre a jornada de videos,fase,fase,false,,false
0f683dcd-65d7-4356-afbe-ecd461fae94c,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.2.1.5,Exames e procedimentos Internos,fase,fase,false,1a8d6735-7e18-4a50-ae3b-b94ff8c41f3e,false
0f6c0c01-4eaa-48c0-aa44-ec26fc13b448,8e050ef0-2ba5-4a54-91c3-13b436e45485,,Revisar linguagem e clareza do questionário,atividade,atividade,false,0039490f-69af-4ffe-85fd-8ec76e8ffcdf,true
0f6d2f8a-58b2-4643-a350-c77a3c798875,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.7.4,Revisar cadastros de Pesquisa Clínica que está duplicando por fornecedor,atividade,atividade,false,6e086c9e-6c94-4288-a415-ce48d31f831e,true
0f7601a8-7832-4490-91f3-1bbd8201773e,167d71c6-4cba-4379-820e-8e11e32c19e6,1.5.3.2,"O link abre uma pagina publica, sem pedir login, e o video toca",atividade,atividade,false,7855100f-6f7d-4af0-8a5f-de8b1349d6b2,true
0f7c585a-3556-4c69-b018-9fdbfcaea38f,c4a2d015-adad-4f7f-ac03-48796c45050a,1.3.24,Treinamento Integrações,fase,fase,false,,true
0f81c7b9-7f96-4fbc-8c48-73ecc80a4de2,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.2.1.9,Cadastro de Tributos,fase,fase,false,a6699d65-90c9-4710-addb-e03db40b7f4f,true
0f825a0c-357d-4e85-bc22-1539fe71854a,565ac987-b988-4d9f-9c34-57cf497c7a82,1.3.16,Treinamento prescrição eletrônica,fase,fase,false,11bc6c1e-1791-4318-bc13-6030a3c28dbf,false
0f983326-1f5c-4b86-ac5d-8cdc7552baf1,79e88d51-81c6-416f-9c44-628c7757703e,1.1.1.7,Definir patrocinador,atividade,atividade,false,a1995a74-b99c-432d-8ee7-7c6aa11c2a45,false
0f9c4378-5feb-4910-be71-163a64dcbe4d,167d71c6-4cba-4379-820e-8e11e32c19e6,1.1.2.1,A sessao e lida e renovada a cada requisicao,atividade,atividade,false,69df3dc1-2cd1-414d-9545-0ceb5c6b38a4,true
0fb0c90a-fa92-4a8b-a0d4-e26e59e5adc6,167d71c6-4cba-4379-820e-8e11e32c19e6,1.3.4.3,"Suite de testes inteira verde, sem mudanca de comportamento",atividade,atividade,false,f5618b57-af2b-4f5b-b0f1-1dec6a64143d,true
0fb2ad25-eca3-466a-957f-9d4eaee5b6b9,167d71c6-4cba-4379-820e-8e11e32c19e6,1.1.2,"Sessao, proxy e protecao de rotas (tickets 03, 06)",fase,fase,false,2ae661d3-7b02-444c-9056-5be5febd348a,false
0fb886d1-f67f-41ce-9735-21e9f29bb8ab,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.4.3,Solicitação de Compra,atividade,atividade,false,cc7cb4b4-53fe-4223-9e83-256e31d102bb,true
0fb8ad84-7ff7-4049-86d3-3ceaf78fb17b,167d71c6-4cba-4379-820e-8e11e32c19e6,1.7.2.5,"A validacao vale no servidor, nao so no formulario",atividade,atividade,false,ed2594d8-7fdf-4979-804e-4a6d8eade5ec,true
0fc01151-022e-4d4e-a614-63128fb0dad9,6c260fbd-be35-4795-a33d-f1d9117b4123,,Função cargas,fase,fase,false,215a3862-7266-45ba-9a16-cc4f49f7cb1c,false
0fd38d03-87f9-4de3-822f-8b61e07ea653,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.7.8,Teste de tráfego de informações Protocolo x Prescrição x Autorização x Dispensação x Conta Paciente com RMA,atividade,atividade,false,47808347-7b36-4364-b79d-9e13b25cf5f4,false
0fd6938d-7e9f-4527-bcd3-a2953008ada4,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3,3ª Fase - Validações / Testes /Ajustes/ Documentações,fase,fase,false,,true
0fd877bb-e89a-483e-8421-cc344f55f7b6,79e88d51-81c6-416f-9c44-628c7757703e,1.9.2.3,Validar autorizações,atividade,atividade,false,60509211-1f89-43fb-95f0-0bb9240928d3,true
0fd9b2d2-cab9-443a-a2e5-6cbf4b8a2abd,b9811ba7-32ba-454a-ad38-4383d7f21194,,Milestone 1 - Lançamento do Projeto,atividade,atividade,true,,true
0fe5d99d-58a4-4a68-b2fb-534256011b94,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.12.1,Controle de Créditos Não Identificados,atividade,atividade,false,9f8154c8-3b26-4179-91ae-d1b1a4e3642c,true
0fe615ae-1e56-4cdb-a4c2-bf1b258522a6,79e88d51-81c6-416f-9c44-628c7757703e,1.6.1.6,Definir regras de faturamento,atividade,atividade,false,febc000f-e439-4e4e-9f59-278e457299d4,true
0ff0f64d-bfc4-4798-8d2f-fc853f7280a0,61007d2e-9b43-4f45-9bf6-36b982c2eeec,,Card de boas-vindas / pílula do dia,atividade,atividade,false,,true
0ff2f41c-b72b-4b92-9f2b-51903df134a5,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.2.2.9,Cadastro de Tributos,atividade,atividade,false,1a22fe31-3a06-42c6-8c12-a835d08a88a7,true
0ff5a653-fc94-4960-868c-85edb90b8f92,c6221430-b289-4c5c-81e1-a4d2aa666970,,Definição das SLA do setor,atividade,atividade,false,,false
0ffacc7b-8e01-465b-a399-af7fdf668898,8791f4a4-afd8-4c90-b78b-23ecabbcd7cb,,Finalizado a camada raw.,atividade,atividade,false,a75dec52-1528-431c-8701-63fd6050addf,false
0ffb2ffa-6f8c-40d1-9d41-f0399fe58709,61007d2e-9b43-4f45-9bf6-36b982c2eeec,,3.1.2	Sessão e proteção de rotas,atividade,atividade,false,dab8038c-d258-44a2-a162-8a952003a09d,true
1000ec6f-982d-4c8a-8d16-002084a11603,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.2.1.14,Cadastro de Operações da Nota Fiscal,fase,fase,false,b26b8e5c-c6ee-4da5-a1e6-e4642774f6c6,true
10019fbb-70f0-4fb8-9766-f7840647e23c,e413dbff-3305-428c-9188-27b47c356b97,,Ajuste da Proteção do Backup,atividade,atividade,false,,false
1009a34e-e93d-43ce-831b-7022a0b63cda,6d01b1b3-4ac6-45ad-b255-0818877cd54c,1.3.7.2,Controle Transferências de Estoque,atividade,atividade,false,07af5f61-ab9a-4e93-ae0a-54d73db47455,false
100db6f8-2d6b-4c16-9a01-1b3c60eac19f,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.2.7.1,Gerenciador de Relatórios,atividade,atividade,false,8b99db29-1902-4bda-9cb0-464f2cb6d16e,true
100f530c-1d82-4ea8-85a8-c2537dbece05,167d71c6-4cba-4379-820e-8e11e32c19e6,1.8.2.4,"Senha revelavel nas duas telas, com chave separada por campo",atividade,atividade,false,01ddb976-c556-48fc-b924-5dd5d09bc816,true
101890d6-be15-4b24-8017-5ad71851ee94,565ac987-b988-4d9f-9c34-57cf497c7a82,,Publicar documento,atividade,atividade,false,a6e87cd2-1ecc-4ffa-bfad-ec81113ca47a,false
1025a74c-ce0e-4213-b45c-2acca4e2d5e7,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.2.1.14,Cadastro de Operações da Nota Fiscal,fase,fase,false,1a8d6735-7e18-4a50-ae3b-b94ff8c41f3e,false
102742f1-1837-45f4-b3a0-c97547743b49,ff5f5e5d-b156-4881-9f7e-2150af11dd88,,Implementação do app,atividade,atividade,false,,false
102f1f68-739c-451c-b312-57ab6b49457f,39cc80f1-12db-4123-8f97-202537a3abe7,1.3.6.3,1.3.6.3 Parâmetros Suprimentos,atividade,atividade,false,4006e126-c8ad-4e49-a60f-9f5714b046d4,false
1052cb9b-e573-456c-830e-e02e4800c9f8,167d71c6-4cba-4379-820e-8e11e32c19e6,1.2.1.3,"Conteudo servido por repositorio, com ponto unico de troca da fonte",atividade,atividade,false,31a1a1bb-13b7-40db-94e3-7fa2befd6f63,false
1055fb93-9644-49f3-9ce6-ead57ebb72d0,39cc80f1-12db-4123-8f97-202537a3abe7,1.3.8,1.3.8 Treinamentos: Quimioterapia,fase,fase,false,57082652-68e0-42e2-b855-f95e8b313158,false
1088123b-4725-457c-bd27-76e8cb4cd953,79e88d51-81c6-416f-9c44-628c7757703e,1.8.2.6,Treinar enfermagem,atividade,atividade,false,d55f5bde-6144-4450-a498-b43500a2f4b8,true
109c798c-dc26-42d1-8982-cdc59a949783,167d71c6-4cba-4379-820e-8e11e32c19e6,1.7.3.4,A alteracao esta registrada como migracao versionada no projeto,atividade,atividade,false,d4ec82e4-0174-4b45-b783-50bc3facbfcd,true
10a3cb2e-88c0-4725-b180-39a39ad3597d,b9811ba7-32ba-454a-ad38-4383d7f21194,,"Levantar e detalhar os diferentes cenários de materiais de terceiros, incluindo pesquisa clínica, medicamentos enviados por operadoras/convênios e doações. - estoque e farmácia",atividade,atividade,false,48af571a-9a35-4761-9fde-9f6ec4eeb2b5,true
10a5cd71-71e9-4779-b3f8-0662446c99e9,6d01b1b3-4ac6-45ad-b255-0818877cd54c,1.3.23,Treinamento Retorno Convênio,fase,fase,false,73bcee52-eeff-466b-b127-0a9b6d873361,false
10ad74b7-583e-4cde-9c3e-8a2331c5d5d5,0bc3a817-0157-4336-9e23-f1814804172b,,Milestone 2 - Cadastros e Funções Essenciais,atividade,atividade,true,46818ede-0bf8-4af3-a4da-9d6b702f723c,false
10b46138-f7fa-4f83-917b-7710ee06f220,a85d38ac-4bec-404b-abd2-516f36ceb82f,,Atualizar indicador,atividade,atividade,false,bcfceb0e-3a98-4249-ba29-237b72ea3490,false
10b920e1-8be4-4510-ae74-dbff5017ab83,79e88d51-81c6-416f-9c44-628c7757703e,3.1.1,Definir sala,fase,atividade,false,d336fd7d-8c9b-41b4-b97c-564f82410c46,true
10bb02b8-0422-4550-a3eb-7224a7a2c6f7,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3.6.1,Administração de Estoques,atividade,atividade,false,b7ceb944-fc35-404a-9098-ccf0646b8097,false
10c0bfbc-40f0-4f36-aa66-2434fdfa4753,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3.2,Treinamentos: Administração de Contratos,fase,fase,false,2a52d76a-b084-4e3d-8b0a-595b72ca4f27,true
10c321f6-18c7-4056-839d-69dfcb862739,050c8bb7-fcf2-4ea1-a3db-75651b0353b4,1.1.3,Tasy Native,fase,fase,false,a9a0b5b6-00c1-4bba-afdd-2f4d569d463c,true
10ca610a-5844-4e68-9b30-e8658140745f,79e88d51-81c6-416f-9c44-628c7757703e,1.11.2.2,Consolidar riscos operacionais,atividade,atividade,false,21016677-87c9-4418-b536-8ac969cd3ff3,true
10cb06a5-8809-49fc-bd4a-2106f847fd29,61007d2e-9b43-4f45-9bf6-36b982c2eeec,1.5.2.8,"Conclusoes pelo link nao alteram progresso, pontos ou selos de ninguem",atividade,atividade,false,2985adf9-10f9-49a0-99aa-82f8096432ec,true
10cc34e7-d2a9-4dd4-872e-e34ee254e8e4,167d71c6-4cba-4379-820e-8e11e32c19e6,1.3.3.3,A jornada passa a contar 11 modulos e 100% continua alcancavel,atividade,atividade,false,801036ec-0f4e-4c2e-82f3-613b0146363c,true
10d3ea7b-5665-4e6a-874c-8ecabdb2721f,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.7.1,Cadastro Completo de Pessoas,atividade,atividade,false,2ced6e2d-6984-4916-9d23-310f94338b5e,true
10d621ca-92d6-4a52-9ac9-b3d049fb9470,167d71c6-4cba-4379-820e-8e11e32c19e6,1.8.4.3,A caixa de progresso volta ao desenho do legado,atividade,atividade,false,1ed99ff6-063d-4d74-adba-4d4beb8b939e,true
10d6f979-2e1e-496e-a346-83f9b9efc04e,c4a2d015-adad-4f7f-ac03-48796c45050a,1.2.1.11,Cargas,atividade,atividade,false,749d2968-c1b7-4f58-be67-232b7b28dd49,true
10d9da27-d054-452c-bbfc-2208aec3cb9a,565ac987-b988-4d9f-9c34-57cf497c7a82,1.2.1.16.1,Documentos,fase,fase,false,2dcd7712-ba3b-4777-80ca-a280cb1a24b8,false
10da2057-d9de-4dcb-9e84-fb7bb4250033,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3.24.4,Extrato Cartão Visa,atividade,atividade,false,74720254-649d-4794-894e-2e4989b239fb,true
10dbfc57-d1f6-43ec-bbfd-68699e5a80c4,b9811ba7-32ba-454a-ad38-4383d7f21194,1.4.4,Levantamento e Configurações,fase,atividade,false,,true
10dcf295-9a7e-43a8-9183-fe8a50f02360,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.15.3,Execução Prescrição,atividade,atividade,false,283d54da-3eb1-42aa-941a-57a374283bc4,true
10dd8c8b-109e-4cd9-9ee8-92c8ad6c5056,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.2.6,Gerenciador do Sistema,fase,fase,false,,true
10e021d7-b208-4d6c-86c1-d78291fb3963,167d71c6-4cba-4379-820e-8e11e32c19e6,1.2.1.2,Modulo sem gravacao aparece como Em breve e nao abre player,atividade,atividade,false,d8e8eed4-b7aa-4a99-a351-c26c58957819,true
10e4e0ed-a381-42f4-ab5b-51617a0b089a,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.3.24.2,Pagamento Escritural Itau,atividade,atividade,false,e458ab87-db8e-4687-b296-b86dc179406a,true
10e69641-4d70-4342-a346-40f2dbe52ad0,61007d2e-9b43-4f45-9bf6-36b982c2eeec,2.8.7,Construir a grade de medalhas com estado bloqueado,fase,atividade,false,2081867f-bfc6-4571-86af-8446b26fbdb7,true
10eb8c2f-7d7a-4dbd-a449-44ed3ed712bd,79e88d51-81c6-416f-9c44-628c7757703e,1.5.2.6,Testar impressão,atividade,atividade,false,fbbdf55c-b496-483d-b808-fd8d4adf267b,true
10f503a9-a807-42f0-a3d3-a44292bec762,167d71c6-4cba-4379-820e-8e11e32c19e6,1.2.3,"Progresso visivel e acolhimento (ADR-0004, 0005)",fase,fase,false,cc145786-7580-445c-bd88-2225963c86c8,true
10f5ff55-3b96-4826-90f5-e3b9485b919b,79e88d51-81c6-416f-9c44-628c7757703e,,Locação Impressora Laudos,atividade,atividade,false,,true
10f943f2-bf20-4d2f-9833-d8a322f25e4b,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.11,Cargas,atividade,atividade,false,f78111fc-3a5f-4289-9a7a-8ffeedb4270e,true
10f9a18a-d0a7-476a-b7dc-b271aef695a6,79e88d51-81c6-416f-9c44-628c7757703e,1.12.1.3,Confirmar equipamentos,atividade,atividade,false,2dd2dc51-be0a-4da8-aa63-a17ec3c00c4b,true
11127bf6-f20f-4c3b-bd6e-d888bd152d9d,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.24.3,Cobrança Escritural Itau,atividade,atividade,false,d0d55035-4c19-4dfe-a03c-6449082384fb,true
11154ae4-0e98-4283-a373-54fae15a889b,b9811ba7-32ba-454a-ad38-4383d7f21194,3.44,Títulos a Pagar,fase,atividade,false,3945ac17-b81b-4db0-b269-08621b04d193,true
11222397-1909-4676-abd0-3e828c42b691,050c8bb7-fcf2-4ea1-a3db-75651b0353b4,1.2.1.5.1,Realizarem os teste de lançamentos das taxas através dos protocolos e não mais através da Regra de Lançamento Automático,atividade,atividade,false,6023a515-e42b-4920-b7e3-88b579601d7e,false
1137a879-f91a-4bf1-9a1b-7ce321dbe90c,6c260fbd-be35-4795-a33d-f1d9117b4123,,Criar POP - Emissão e conferência de autorização de biometria via relatório Tasy,atividade,atividade,false,8eeb3a00-6af6-4602-bc6b-de0e536b3730,true
113a04fe-f88a-4f2c-bdb1-b25da2ff46ce,8e050ef0-2ba5-4a54-91c3-13b436e45485,,Definir plano de contato e responsáveis,atividade,atividade,false,ae9ecc9e-86f6-46a3-8356-bd2d562d0e15,true
114256b8-31b8-47f7-bc68-8f34a2fc7581,61007d2e-9b43-4f45-9bf6-36b982c2eeec,1.7.3.4,A alteracao esta registrada como migracao versionada no projeto,atividade,atividade,false,7cf0458a-d15e-4e2c-9903-f60a485a3e7c,true
11558839-e372-4ccd-ad80-8d983ec16ad9,c4a2d015-adad-4f7f-ac03-48796c45050a,1.3.24.8,NF-e Prefeitura de Sobral-CE,atividade,atividade,false,0f7c585a-3556-4c69-b018-9fdbfcaea38f,true
11560d45-d6d9-4374-8c7c-3eb2820c3233,167d71c6-4cba-4379-820e-8e11e32c19e6,1.9.5.1,"As tres areas viram paineis fechados, que abrem ao toque",atividade,atividade,false,02076eda-e2ef-4535-acbe-5132f494d8bb,true
115bad79-0753-41a2-b8ce-e8c2d0756573,2f049a41-d63d-4855-ac1f-8e4ab37b56c6,,Registrar escopo e premissas na descrição da história,atividade,atividade,false,66753891-2b2d-45d2-9d4f-0b4e7fe4a13d,true
115d8a69-df99-4f05-9f82-a46afbc13bc0,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.2.6,Tabela de Preços,atividade,atividade,false,328c270e-9bf1-4600-871d-241415d6fae7,false
11616621-5029-48b4-8e6c-c80278446b49,167d71c6-4cba-4379-820e-8e11e32c19e6,1.8.3.3,Todo alvo de toque da casca chega aos 44px,atividade,atividade,false,d165eeea-eebf-4705-9f3c-d9b3e07a8e3f,true
1169e473-8620-4b0a-b6dd-6e58aac253c1,61007d2e-9b43-4f45-9bf6-36b982c2eeec,1.7.1.1,O cadastro exige data de nascimento para concluir,atividade,atividade,false,299a7365-9b46-48e0-8d64-5bb01f1f8b38,true
11765656-804b-4c0c-8602-e694b430b4e2,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.2.4,Cadastro Médico,atividade,atividade,false,368ab08c-72d0-40dd-a413-4a6a499ef889,true
117674e6-f764-4b8e-ba6a-b97aa8a56ed5,79e88d51-81c6-416f-9c44-628c7757703e,6.2,Processo de biópsia,fase,fase,false,,true
1184a700-26e4-4af9-8991-f02db5aec6de,6c260fbd-be35-4795-a33d-f1d9117b4123,,Ajuste de prescrição,fase,fase,false,615c68b2-2ae1-44c0-940f-dc3b5e27c8dd,false
118b2ea4-ea91-418e-8886-3657805cd741,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.14.4,Gestão dos Lotes da Prescrição,atividade,atividade,false,d43ef0b9-d922-4917-b456-ac19b64c5b83,false
118eac88-5e8c-4657-b08e-17a15a103ed2,79e88d51-81c6-416f-9c44-628c7757703e,3.1.2,Adequação física,fase,atividade,false,d336fd7d-8c9b-41b4-b97c-564f82410c46,true
118ed6ef-c449-4cea-bb0a-0dff526786bc,79e88d51-81c6-416f-9c44-628c7757703e,1.5.1.2,O pedido de listagem do container passa a negar ou devolver vazio,atividade,atividade,false,4190aadb-16f3-427c-81c6-78b667fa0040,true
1194fb25-d870-45cb-925a-74f42a45a9c0,167d71c6-4cba-4379-820e-8e11e32c19e6,1.3.1.3,"Fluxo do paciente novo validado no navegador, do inicio a jornada",atividade,atividade,false,c032f229-376d-4469-9738-6ce01c79b0da,true
119ab066-e801-4553-98eb-6eb97bd5bf6b,61007d2e-9b43-4f45-9bf6-36b982c2eeec,,2.4.1	Painel de administração de conteúdo,atividade,atividade,false,fe2c55c2-9c7e-443a-8e6c-dcba7e863452,true
119e1728-f690-4f43-81cb-3bcd379383ec,39cc80f1-12db-4123-8f97-202537a3abe7,1.2.1.5,1.2.1.5.1 - Realizarem os teste de lançamentos das taxas através dos protocolos e não mais através da Regra de Lançamento Automático,atividade,atividade,false,c7e951f5-5d65-4306-b9e0-927b3b99e816,true
